TimeStamp,Amb_WindSpeed_Avg,Blds_PitchAngle_Avg,Nac_Direction_Avg,Amb_Temp_Avg,Grd_Prod_Pwr_Avg,Amb_WindSpeed_Std
2020-01-01 00:00:00,17.3,14.7,227.3,6.0,1815.0,1.7
2020-01-01 00:10:00,18.1,15.4,227.3,6.0,1814.9,1.6
2020-01-01 00:20:00,15.6,12.6,227.3,6.0,1814.9,1.0
2020-01-01 00:30:00,14.1,10.4,227.3,6.0,1814.9,1.2
2020-01-01 00:40:00,12.8,8.6,227.3,6.0,1814.8,1.0
2020-01-01 00:50:00,13.5,9.4,227.3,6.0,1815.0,1.3
2020-01-01 01:00:00,13.8,9.8,227.3,6.0,1814.8,1.2
2020-01-01 01:10:00,14.5,10.9,227.3,6.0,1814.9,1.5
2020-01-01 01:20:00,15.6,12.3,227.3,6.0,1815.0,1.4
2020-01-01 01:30:00,16.5,13.4,227.3,6.0,1814.8,1.7
2020-01-01 01:40:00,17.9,15.1,227.3,6.0,1814.9,1.7
2020-01-01 01:50:00,18.8,16.0,227.3,6.0,1815.0,1.2
2020-01-01 02:00:00,17.2,14.3,227.3,6.0,1814.9,1.2
2020-01-01 02:10:00,16.2,13.0,227.3,6.0,1814.9,1.5
2020-01-01 02:20:00,16.8,13.9,227.3,6.0,1814.8,1.5
2020-01-01 02:30:00,16.0,12.9,227.3,6.0,1815.0,1.5
2020-01-01 02:40:00,15.5,11.9,227.3,6.0,1814.8,1.4
2020-01-01 02:50:00,15.1,11.3,227.3,6.0,1814.9,1.4
2020-01-01 03:00:00,16.2,13.0,222.7,6.0,1814.8,1.8
2020-01-01 03:10:00,15.5,12.0,224.9,6.0,1814.9,1.5
2020-01-01 03:20:00,16.9,14.0,224.9,6.0,1814.9,1.6
2020-01-01 03:30:00,17.2,14.0,224.9,6.0,1815.0,1.4
2020-01-01 03:40:00,16.3,13.1,224.9,6.0,1814.9,1.7
2020-01-01 03:50:00,15.8,12.7,224.9,6.0,1814.8,1.6
2020-01-01 04:00:00,15.6,12.3,224.9,6.0,1815.0,1.8
2020-01-01 04:10:00,16.4,13.5,224.9,6.0,1815.0,1.2
2020-01-01 04:20:00,16.2,13.0,224.9,6.0,1814.8,1.2
2020-01-01 04:30:00,15.6,12.1,224.9,6.0,1814.9,1.1
2020-01-01 04:40:00,16.0,12.9,224.9,6.0,1814.9,1.4
2020-01-01 04:50:00,16.4,13.2,224.9,6.0,1815.0,1.3
2020-01-01 05:00:00,17.2,14.3,225.7,6.0,1814.8,1.3
2020-01-01 05:10:00,15.9,12.5,228.6,6.0,1814.9,0.9
2020-01-01 05:20:00,14.9,11.6,228.6,6.0,1815.0,1.1
2020-01-01 05:30:00,15.0,11.6,228.6,6.0,1814.9,1.2
2020-01-01 05:40:00,15.2,11.7,228.6,5.0,1814.8,1.1
2020-01-01 05:50:00,14.5,10.7,228.6,5.0,1814.9,0.9
2020-01-01 06:00:00,13.8,9.5,232.9,5.0,1814.9,1.1
2020-01-01 06:10:00,12.9,8.4,229.8,5.0,1814.8,1.2
2020-01-01 06:20:00,13.2,8.7,229.8,5.0,1815.0,1.1
2020-01-01 06:30:00,13.3,9.0,229.8,5.0,1814.9,1.0
2020-01-01 06:40:00,11.6,5.5,236.8,5.0,1815.0,1.2
2020-01-01 06:50:00,11.5,5.9,235.0,5.0,1814.8,1.0
2020-01-01 07:00:00,12.4,7.6,235.0,6.0,1814.9,0.9
2020-01-01 07:10:00,12.4,7.5,235.0,6.0,1814.9,1.0
2020-01-01 07:20:00,12.6,7.6,235.0,6.0,1814.8,1.0
2020-01-01 07:30:00,13.3,8.8,233.0,5.0,1814.9,0.8
2020-01-01 07:40:00,12.7,7.9,232.1,5.0,1815.0,0.9
2020-01-01 07:50:00,13.0,8.3,232.1,5.0,1814.8,1.0
2020-01-01 08:00:00,13.0,8.5,232.1,5.0,1814.9,0.9
2020-01-01 08:10:00,12.8,8.4,232.1,5.0,1815.0,1.0
2020-01-01 08:20:00,13.6,9.5,232.1,5.0,1814.8,1.1
2020-01-01 08:30:00,13.6,9.5,232.1,5.0,1814.8,0.7
2020-01-01 08:40:00,13.5,9.4,232.1,5.0,1815.0,0.9
2020-01-01 08:50:00,14.1,10.2,230.0,5.0,1814.9,1.0
2020-01-01 09:00:00,14.0,10.0,229.2,5.0,1814.9,0.9
2020-01-01 09:10:00,13.3,9.1,230.5,5.0,1814.8,0.7
2020-01-01 09:20:00,13.2,8.7,230.5,5.0,1814.9,1.0
2020-01-01 09:30:00,13.3,9.2,230.5,5.0,1814.9,1.3
2020-01-01 09:40:00,15.5,12.0,232.0,6.0,1815.0,1.2
2020-01-01 09:50:00,15.8,12.6,232.8,6.0,1814.8,1.5
2020-01-01 10:00:00,15.0,11.4,232.8,6.0,1814.9,1.1
2020-01-01 10:10:00,15.0,11.6,232.8,6.0,1814.9,1.2
2020-01-01 10:20:00,14.7,10.9,232.8,6.0,1814.9,1.2
2020-01-01 10:30:00,14.9,11.2,232.8,6.0,1814.8,1.3
2020-01-01 10:40:00,15.4,11.9,234.1,6.0,1814.9,1.3
2020-01-01 10:50:00,16.1,12.8,240.3,6.0,1815.0,1.1
2020-01-01 11:00:00,14.7,10.8,240.3,6.0,1814.8,1.4
2020-01-01 11:10:00,15.3,11.8,240.3,6.0,1815.0,1.2
2020-01-01 11:20:00,14.7,11.2,240.3,6.0,1814.8,1.5
2020-01-01 11:30:00,13.8,9.6,240.3,6.0,1814.9,1.5
2020-01-01 11:40:00,13.4,9.2,242.8,6.0,1814.9,1.0
2020-01-01 11:50:00,13.9,9.7,249.0,6.0,1814.9,1.3
2020-01-01 12:00:00,15.4,11.9,248.2,6.0,1814.8,1.6
2020-01-01 12:10:00,15.4,11.8,248.2,7.0,1814.9,1.2
2020-01-01 12:20:00,14.5,10.6,248.2,7.0,1814.9,1.2
2020-01-01 12:30:00,15.8,12.5,248.2,7.0,1814.9,1.4
2020-01-01 12:40:00,15.9,12.8,248.2,7.0,1815.0,1.2
2020-01-01 12:50:00,14.8,11.0,253.3,7.0,1814.9,1.2
2020-01-01 13:00:00,14.6,10.2,256.3,7.0,1814.8,1.2
2020-01-01 13:10:00,14.8,10.9,249.4,7.0,1814.8,1.7
2020-01-01 13:20:00,17.8,14.7,255.1,7.0,1815.0,1.9
2020-01-01 13:30:00,15.4,11.7,252.3,7.0,1814.9,1.2
2020-01-01 13:40:00,15.0,11.2,248.2,7.0,1814.9,1.3
2020-01-01 13:50:00,15.7,11.5,252.3,7.0,1814.8,2.3
2020-01-01 14:00:00,16.5,13.0,252.0,7.0,1815.0,1.3
2020-01-01 14:10:00,16.2,13.1,252.0,7.0,1815.0,1.0
2020-01-01 14:20:00,15.6,12.3,252.0,7.0,1814.8,1.0
2020-01-01 14:30:00,14.1,9.8,252.0,7.0,1814.9,1.1
2020-01-01 14:40:00,13.7,9.4,252.0,7.0,1814.9,1.2
2020-01-01 14:50:00,16.2,12.9,252.0,7.0,1814.9,1.4
2020-01-01 15:00:00,17.0,13.7,252.0,7.0,1815.0,1.1
2020-01-01 15:10:00,16.5,13.1,256.2,7.0,1814.9,1.4
2020-01-01 15:20:00,15.2,11.2,255.6,7.0,1814.8,1.3
2020-01-01 15:30:00,14.7,10.8,251.6,7.0,1814.9,1.0
2020-01-01 15:40:00,14.8,10.9,251.6,7.0,1814.8,0.9
2020-01-01 15:50:00,13.6,9.0,251.6,7.0,1814.9,0.7
2020-01-01 16:00:00,12.5,7.6,246.5,7.0,1814.8,0.7
2020-01-01 16:10:00,12.3,6.7,242.6,7.0,1814.9,0.8
2020-01-01 16:20:00,12.6,7.7,238.7,7.0,1814.9,0.8
2020-01-01 16:30:00,12.7,7.9,240.8,6.0,1814.8,0.7
2020-01-01 16:40:00,13.2,8.5,241.3,7.0,1815.0,0.6
2020-01-01 16:50:00,13.5,9.3,241.3,6.0,1814.8,0.7
2020-01-01 17:00:00,13.8,9.8,241.3,7.0,1814.8,0.8
2020-01-01 17:10:00,13.4,9.3,241.3,6.0,1814.9,0.6
2020-01-01 17:20:00,13.9,10.0,241.3,6.0,1814.9,0.6
2020-01-01 17:30:00,15.2,11.8,241.3,7.0,1814.9,0.9
2020-01-01 17:40:00,12.5,7.5,234.8,6.0,1814.9,1.2
2020-01-01 17:50:00,12.5,8.2,235.3,6.0,1814.9,0.9
2020-01-01 18:00:00,12.8,7.9,231.2,5.0,1814.8,0.6
2020-01-01 18:10:00,13.2,9.0,232.5,5.0,1815.0,0.8
2020-01-01 18:20:00,13.5,9.3,233.1,5.0,1814.8,0.8
2020-01-01 18:30:00,12.8,8.1,233.1,5.0,1814.9,0.8
2020-01-01 18:40:00,11.7,6.0,230.2,4.0,1814.8,0.7
2020-01-01 18:50:00,10.8,4.1,226.8,4.0,1815.0,1.0
2020-01-01 19:00:00,10.8,4.1,223.3,4.0,1814.9,0.8
2020-01-01 19:10:00,11.0,4.8,217.0,4.0,1814.8,0.8
2020-01-01 19:20:00,11.4,6.2,222.5,4.0,1815.0,0.9
2020-01-01 19:30:00,11.9,7.4,223.1,4.0,1814.9,0.8
2020-01-01 19:40:00,11.7,6.9,223.1,4.0,1814.9,1.0
2020-01-01 19:50:00,11.3,6.0,223.1,4.0,1814.9,0.9
2020-01-01 20:00:00,11.7,6.6,223.1,4.0,1814.9,0.9
2020-01-01 20:10:00,12.1,7.7,223.1,3.0,1814.8,1.1
2020-01-01 20:20:00,12.2,8.2,223.1,3.0,1814.9,0.8
2020-01-01 20:30:00,12.3,7.9,223.1,3.0,1815.0,0.8
2020-01-01 20:40:00,13.2,8.3,222.8,3.0,1814.8,0.7
2020-01-01 20:50:00,12.5,7.9,216.4,3.0,1815.0,1.0
2020-01-01 21:00:00,13.1,8.9,216.3,3.0,1814.9,0.7
2020-01-01 21:10:00,12.9,8.2,216.3,3.0,1814.9,0.9
2020-01-01 21:20:00,13.1,9.1,218.9,3.0,1814.9,1.2
2020-01-01 21:30:00,14.8,11.1,220.9,3.0,1814.9,0.8
2020-01-01 21:40:00,14.3,10.7,218.1,3.0,1815.0,0.8
2020-01-01 21:50:00,13.1,8.9,218.1,3.0,1814.8,0.9
2020-01-01 22:00:00,12.4,7.5,218.1,3.0,1814.9,1.0
2020-01-01 22:10:00,12.6,7.8,218.1,3.0,1815.0,1.1
2020-01-01 22:20:00,11.9,7.0,219.4,3.0,1814.8,1.1
2020-01-01 22:30:00,13.2,9.0,222.4,3.0,1814.9,1.7
2020-01-01 22:40:00,14.2,10.7,222.4,3.0,1815.0,1.1
2020-01-01 22:50:00,12.6,8.0,222.4,3.0,1814.8,1.0
2020-01-01 23:00:00,14.4,10.7,222.4,3.0,1814.9,1.2
2020-01-01 23:10:00,15.0,11.6,223.7,3.0,1814.9,1.4
2020-01-01 23:20:00,14.5,11.1,225.2,3.0,1814.9,1.1
2020-01-01 23:30:00,15.3,11.8,225.2,3.0,1815.0,1.4
2020-01-01 23:40:00,14.2,10.6,225.2,3.0,1814.9,1.4
2020-01-01 23:50:00,14.9,11.4,225.2,3.0,1814.9,1.3
2020-01-02 00:00:00,15.6,12.2,229.9,3.0,1814.9,1.5
2020-01-02 00:10:00,15.1,11.6,231.6,3.0,1815.0,1.4
2020-01-02 00:20:00,14.1,10.5,224.4,3.0,1814.9,1.5
2020-01-02 00:30:00,13.7,9.8,225.7,3.0,1814.8,1.0
2020-01-02 00:40:00,14.5,10.6,230.8,3.0,1815.0,1.6
2020-01-02 00:50:00,16.4,13.3,230.8,3.0,1814.9,1.3
2020-01-02 01:00:00,16.3,13.0,230.8,3.0,1814.9,1.1
2020-01-02 01:10:00,16.2,12.7,230.2,3.0,1814.8,1.1
2020-01-02 01:20:00,15.9,12.8,228.2,3.0,1814.9,1.0
2020-01-02 01:30:00,14.8,11.3,228.0,3.0,1814.8,1.0
2020-01-02 01:40:00,15.9,12.9,228.0,3.0,1815.0,0.9
2020-01-02 01:50:00,16.2,13.0,228.0,3.0,1814.8,1.2
2020-01-02 02:00:00,16.3,13.3,228.0,3.0,1815.0,1.3
2020-01-02 02:10:00,18.2,15.7,228.2,3.0,1815.0,1.0
2020-01-02 02:20:00,18.2,15.4,230.1,3.0,1814.9,1.2
2020-01-02 02:30:00,16.8,13.7,230.1,3.0,1814.9,1.1
2020-01-02 02:40:00,15.8,12.9,230.1,3.0,1814.9,1.1
2020-01-02 02:50:00,16.4,13.6,230.1,3.0,1815.0,1.0
2020-01-02 03:00:00,15.8,12.7,230.1,3.0,1815.0,1.1
2020-01-02 03:10:00,16.1,12.8,230.1,3.0,1814.8,1.0
2020-01-02 03:20:00,16.0,13.0,230.1,3.0,1815.0,0.8
2020-01-02 03:30:00,15.4,12.3,230.1,2.0,1814.8,0.8
2020-01-02 03:40:00,15.6,12.4,230.1,3.0,1814.9,0.6
2020-01-02 03:50:00,14.9,11.4,230.1,3.0,1814.9,1.0
2020-01-02 04:00:00,13.8,9.8,230.1,3.0,1815.0,1.1
2020-01-02 04:10:00,14.5,11.0,230.1,3.0,1814.9,0.9
2020-01-02 04:20:00,13.7,9.9,230.1,2.0,1814.9,1.0
2020-01-02 04:30:00,14.0,10.1,230.1,2.0,1814.8,1.0
2020-01-02 04:40:00,12.7,8.6,230.1,2.0,1814.9,1.0
2020-01-02 04:50:00,12.9,9.0,230.1,2.0,1815.0,0.8
2020-01-02 05:00:00,12.7,8.4,230.1,2.0,1814.8,0.7
2020-01-02 05:10:00,13.6,9.1,228.7,2.0,1814.9,0.7
2020-01-02 05:20:00,12.5,8.1,225.2,2.0,1814.9,0.8
2020-01-02 05:30:00,12.9,8.4,228.8,2.0,1814.9,0.8
2020-01-02 05:40:00,13.0,8.5,232.6,2.0,1814.9,0.9
2020-01-02 05:50:00,12.9,8.7,232.6,2.0,1814.8,0.9
2020-01-02 06:00:00,11.8,7.2,232.6,2.0,1815.0,0.8
2020-01-02 06:10:00,12.1,7.2,232.6,2.0,1814.8,0.8
2020-01-02 06:20:00,11.0,5.6,232.6,2.0,1814.9,0.8
2020-01-02 06:30:00,10.2,2.4,232.6,2.0,1811.7,0.9
2020-01-02 06:40:00,10.0,1.3,232.6,2.0,1757.9,1.0
2020-01-02 06:50:00,10.1,2.7,232.6,2.0,1814.8,0.8
2020-01-02 07:00:00,9.8,1.8,232.6,2.0,1809.9,0.7
2020-01-02 07:10:00,9.9,2.5,232.6,2.0,1814.0,0.8
2020-01-02 07:20:00,12.1,7.1,236.1,2.0,1814.8,0.7
2020-01-02 07:30:00,12.3,7.5,240.9,1.0,1815.0,0.6
2020-01-02 07:40:00,12.2,7.1,242.2,1.0,1814.8,0.7
2020-01-02 07:50:00,10.3,2.7,242.2,1.0,1813.6,1.0
2020-01-02 08:00:00,10.5,3.0,240.8,1.0,1813.7,0.8
2020-01-02 08:10:00,10.6,3.5,237.7,1.0,1814.9,0.9
2020-01-02 08:20:00,12.0,6.6,241.8,1.0,1814.9,0.6
2020-01-02 08:30:00,11.3,5.3,246.4,2.0,1815.0,0.5
2020-01-02 08:40:00,10.2,1.7,245.1,1.0,1803.1,0.8
2020-01-02 08:50:00,9.2,-0.9,241.7,1.0,1537.5,0.8
2020-01-02 09:00:00,9.7,-0.3,244.3,1.0,1797.2,0.3
2020-01-02 09:10:00,9.0,-1.6,243.4,1.0,1587.4,0.6
2020-01-02 09:20:00,9.9,0.9,241.9,2.0,1793.7,0.6
2020-01-02 09:30:00,9.9,0.8,243.8,2.0,1802.0,0.6
2020-01-02 09:40:00,8.9,-1.4,237.9,2.0,1590.2,0.7
2020-01-02 09:50:00,8.0,-2.7,245.7,2.0,1098.0,0.5
2020-01-02 10:00:00,7.6,-2.7,230.1,1.0,839.0,0.5
2020-01-02 10:10:00,7.4,-2.7,219.9,1.0,951.9,0.6
2020-01-02 10:20:00,7.6,-2.7,221.4,1.0,998.1,0.6
2020-01-02 10:30:00,7.7,-2.7,208.3,1.0,1062.9,0.6
2020-01-02 10:40:00,7.7,-2.6,216.2,1.0,1058.9,0.7
2020-01-02 10:50:00,8.0,-2.7,228.6,1.0,1049.9,0.7
2020-01-02 11:00:00,8.2,-2.4,228.6,2.0,1252.1,0.8
2020-01-02 11:10:00,7.9,-2.7,233.0,2.0,1090.9,0.7
2020-01-02 11:20:00,8.3,-2.6,233.1,2.0,1196.1,0.7
2020-01-02 11:30:00,8.7,-2.2,230.5,2.0,1395.7,0.6
2020-01-02 11:40:00,8.6,-2.2,229.3,2.0,1366.1,0.7
2020-01-02 11:50:00,8.7,-2.1,225.4,2.0,1458.2,0.5
2020-01-02 12:00:00,7.8,-2.7,225.4,3.0,1039.9,0.6
2020-01-02 12:10:00,7.7,-2.7,228.3,3.0,972.5,0.7
2020-01-02 12:20:00,6.7,-2.7,238.4,3.0,635.2,0.6
2020-01-02 12:30:00,7.3,-2.7,238.4,3.0,836.1,0.6
2020-01-02 12:40:00,7.9,-2.7,238.4,3.0,966.0,0.7
2020-01-02 12:50:00,7.6,-2.7,238.4,3.0,937.2,0.6
2020-01-02 13:00:00,8.1,-2.6,245.9,4.0,1093.7,0.7
2020-01-02 13:10:00,8.2,-2.7,248.8,4.0,1069.3,0.7
2020-01-02 13:20:00,8.0,-2.6,240.4,4.0,1030.8,0.8
2020-01-02 13:30:00,8.0,-2.6,234.0,4.0,1108.3,0.7
2020-01-02 13:40:00,9.3,-1.4,234.0,3.0,1563.8,0.8
2020-01-02 13:50:00,9.1,-1.6,234.0,3.0,1511.9,0.9
2020-01-02 14:00:00,9.3,-1.3,225.9,3.0,1640.4,0.6
2020-01-02 14:10:00,8.0,-2.6,228.6,3.0,1130.1,0.7
2020-01-02 14:20:00,8.1,-2.5,228.6,3.0,1142.0,0.7
2020-01-02 14:30:00,8.1,-2.6,228.6,3.0,1188.7,0.6
2020-01-02 14:40:00,8.7,-2.0,228.6,3.0,1421.6,0.9
2020-01-02 14:50:00,7.6,-2.7,228.6,3.0,975.9,0.7
2020-01-02 15:00:00,8.4,-2.5,228.6,3.0,1248.8,0.7
2020-01-02 15:10:00,7.9,-2.7,228.6,3.0,1020.5,0.5
2020-01-02 15:20:00,8.1,-2.6,228.6,3.0,1116.5,0.7
2020-01-02 15:30:00,8.1,-2.7,228.6,3.0,1102.1,0.7
2020-01-02 15:40:00,8.5,-2.7,228.6,3.0,1212.7,0.4
2020-01-02 15:50:00,8.5,-2.6,228.6,3.0,1213.1,0.4
2020-01-02 16:00:00,9.1,-2.2,228.6,3.0,1430.5,0.4
2020-01-02 16:10:00,8.4,-2.6,228.6,3.0,1201.9,0.7
2020-01-02 16:20:00,8.3,-2.7,228.6,2.0,1074.4,0.5
2020-01-02 16:30:00,7.7,-2.7,228.6,2.0,938.6,0.6
2020-01-02 16:40:00,8.1,-2.5,232.0,3.0,1192.4,0.8
2020-01-02 16:50:00,8.4,-2.5,237.8,3.0,1246.7,0.6
2020-01-02 17:00:00,6.9,-2.7,237.8,3.0,716.5,0.7
2020-01-02 17:10:00,6.2,-2.5,237.8,3.0,470.0,0.5
2020-01-02 17:20:00,6.4,-2.5,231.1,3.0,497.5,0.5
2020-01-02 17:30:00,5.9,-2.3,222.2,3.0,403.3,0.5
2020-01-02 17:40:00,6.0,-2.4,218.4,3.0,460.8,0.5
2020-01-02 17:50:00,6.4,-2.5,218.4,2.0,537.0,0.7
2020-01-02 18:00:00,5.3,-1.8,228.1,2.0,255.4,0.8
2020-01-02 18:10:00,5.3,-2.3,219.0,2.0,246.1,0.7
2020-01-02 18:20:00,5.9,-2.7,212.6,2.0,374.0,0.5
2020-01-02 18:30:00,5.9,-2.7,203.6,1.0,397.9,0.3
2020-01-02 18:40:00,6.0,-2.7,203.6,1.0,422.1,0.3
2020-01-02 18:50:00,5.9,-2.7,206.0,1.0,434.2,0.4
2020-01-02 19:00:00,6.0,-2.7,210.6,1.0,430.3,0.6
2020-01-02 19:10:00,6.6,-2.3,213.8,1.0,554.6,0.6
2020-01-02 19:20:00,6.7,-2.6,216.6,1.0,641.4,0.7
2020-01-02 19:30:00,6.4,-2.5,211.4,1.0,512.2,0.5
2020-01-02 19:40:00,6.8,-2.6,214.0,1.0,592.1,0.5
2020-01-02 19:50:00,7.2,-2.7,208.3,1.0,642.2,0.3
2020-01-02 20:00:00,7.5,-2.7,202.1,1.0,781.4,0.3
2020-01-02 20:10:00,7.2,-2.7,203.0,0.0,707.5,0.3
2020-01-02 20:20:00,7.1,-2.7,201.2,0.0,636.5,0.3
2020-01-02 20:30:00,6.7,-2.6,196.6,0.0,528.8,0.5
2020-01-02 20:40:00,6.8,-2.6,191.8,0.0,529.0,0.3
2020-01-02 20:50:00,7.3,-2.7,188.5,0.0,728.7,0.3
2020-01-02 21:00:00,7.5,-2.7,188.5,0.0,838.9,0.3
2020-01-02 21:10:00,7.5,-2.7,188.5,0.0,832.3,0.2
2020-01-02 21:20:00,7.2,-2.7,186.0,0.0,655.7,0.4
2020-01-02 21:30:00,7.0,-2.7,175.9,0.0,612.1,0.3
2020-01-02 21:40:00,6.9,-2.7,175.9,1.0,617.3,0.3
2020-01-02 21:50:00,7.6,-2.7,175.9,1.0,786.9,0.3
2020-01-02 22:00:00,8.2,-2.7,170.6,1.0,940.2,0.4
2020-01-02 22:10:00,8.8,-2.2,166.5,1.0,1322.5,0.5
2020-01-02 22:20:00,9.2,-0.9,166.5,1.0,1744.7,0.5
2020-01-02 22:30:00,9.4,-0.6,166.5,1.0,1810.8,0.3
2020-01-02 22:40:00,9.1,-1.5,166.5,1.0,1709.6,0.3
2020-01-02 22:50:00,8.8,-2.0,166.5,2.0,1513.6,0.4
2020-01-02 23:00:00,7.8,-2.6,166.5,2.0,1141.3,0.7
2020-01-02 23:10:00,8.6,-2.0,173.5,2.0,1485.1,0.7
2020-01-02 23:20:00,9.7,-0.3,175.6,2.0,1805.2,0.3
2020-01-02 23:30:00,10.0,2.0,170.7,3.0,1814.8,0.4
2020-01-02 23:40:00,10.1,3.0,169.6,3.0,1815.0,0.5
2020-01-02 23:50:00,11.5,6.0,177.0,3.0,1814.8,0.5
2020-01-03 00:00:00,11.7,6.8,177.0,3.0,1815.0,0.5
2020-01-03 00:10:00,12.4,8.3,177.0,3.0,1815.0,0.5
2020-01-03 00:20:00,12.3,8.2,177.0,3.0,1815.0,0.5
2020-01-03 00:30:00,12.1,8.0,177.1,3.0,1814.9,0.5
2020-01-03 00:40:00,12.6,8.6,185.5,4.0,1814.9,0.6
2020-01-03 00:50:00,12.5,8.3,188.5,4.0,1815.0,0.5
2020-01-03 01:00:00,12.4,8.2,191.7,4.0,1814.9,0.5
2020-01-03 01:10:00,12.7,8.4,196.8,4.0,1814.9,0.5
2020-01-03 01:20:00,12.2,7.8,200.4,4.0,1814.9,0.4
2020-01-03 01:30:00,12.0,7.5,200.4,5.0,1814.8,0.5
2020-01-03 01:40:00,12.3,7.9,200.4,5.0,1814.9,0.4
2020-01-03 01:50:00,12.3,8.0,200.4,5.0,1814.8,0.5
2020-01-03 02:00:00,11.8,7.1,200.4,5.0,1814.9,0.4
2020-01-03 02:10:00,11.9,7.4,200.4,5.0,1815.0,0.4
2020-01-03 02:20:00,11.7,6.9,200.4,5.0,1814.8,0.5
2020-01-03 02:30:00,11.3,5.9,200.4,5.0,1814.9,0.5
2020-01-03 02:40:00,11.1,5.4,200.4,5.0,1814.9,0.4
2020-01-03 02:50:00,11.1,5.9,195.6,5.0,1815.0,0.5
2020-01-03 03:00:00,11.4,6.3,198.0,5.0,1814.9,0.5
2020-01-03 03:10:00,11.5,6.1,199.6,5.0,1814.8,0.5
2020-01-03 03:20:00,12.1,7.4,199.6,5.0,1815.0,0.6
2020-01-03 03:30:00,12.6,8.0,199.6,5.0,1814.8,0.5
2020-01-03 03:40:00,12.6,8.5,199.5,5.0,1815.0,0.7
2020-01-03 03:50:00,12.6,7.6,205.3,5.0,1814.8,0.4
2020-01-03 04:00:00,12.0,6.8,201.0,5.0,1814.9,0.5
2020-01-03 04:10:00,12.1,7.4,199.4,5.0,1814.9,0.4
2020-01-03 04:20:00,12.8,8.6,199.4,5.0,1814.8,0.4
2020-01-03 04:30:00,13.6,10.3,199.3,6.0,1814.9,0.6
2020-01-03 04:40:00,13.8,10.6,199.2,6.0,1814.9,0.5
2020-01-03 04:50:00,14.4,11.1,199.2,5.0,1814.9,0.4
2020-01-03 05:00:00,13.9,10.3,199.2,5.0,1814.9,0.7
2020-01-03 05:10:00,12.7,8.6,199.2,5.0,1814.9,0.6
2020-01-03 05:20:00,11.0,5.3,199.2,5.0,1814.9,0.5
2020-01-03 05:30:00,10.8,4.6,199.2,6.0,1814.9,0.3
2020-01-03 05:40:00,11.9,7.0,199.2,6.0,1814.9,0.5
2020-01-03 05:50:00,12.8,8.6,199.2,6.0,1814.9,0.4
2020-01-03 06:00:00,12.9,8.9,194.2,6.0,1814.9,0.4
2020-01-03 06:10:00,12.8,8.6,191.2,6.0,1815.0,0.4
2020-01-03 06:20:00,13.1,9.4,191.2,6.0,1814.9,0.5
2020-01-03 06:30:00,12.3,8.4,191.2,6.0,1814.9,0.8
2020-01-03 06:40:00,11.4,6.1,191.2,6.0,1814.8,0.3
2020-01-03 06:50:00,10.8,4.2,190.3,6.0,1814.9,0.5
2020-01-03 07:00:00,10.3,4.1,186.6,6.0,1815.0,0.5
2020-01-03 07:10:00,10.2,2.4,189.8,6.0,1814.2,0.5
2020-01-03 07:20:00,10.6,4.7,179.9,6.0,1814.8,0.4
2020-01-03 07:30:00,10.7,4.9,177.7,6.0,1814.8,0.6
2020-01-03 07:40:00,11.5,6.8,178.6,6.0,1814.9,0.5
2020-01-03 07:50:00,12.5,8.4,187.1,7.0,1814.8,0.5
2020-01-03 08:00:00,12.7,8.8,187.1,7.0,1814.9,0.5
2020-01-03 08:10:00,13.3,9.7,187.1,7.0,1814.9,0.5
2020-01-03 08:20:00,13.6,10.1,187.1,7.0,1814.9,0.5
2020-01-03 08:30:00,14.0,10.8,191.5,7.0,1814.9,0.7
2020-01-03 08:40:00,14.4,11.1,194.8,7.0,1814.9,0.6
2020-01-03 08:50:00,14.2,11.1,194.8,7.0,1814.8,0.7
2020-01-03 09:00:00,14.3,10.7,194.8,7.0,1814.9,0.6
2020-01-03 09:10:00,12.7,8.7,194.8,7.0,1814.8,0.9
2020-01-03 09:20:00,11.8,7.2,197.4,7.0,1815.0,0.7
2020-01-03 09:30:00,11.6,6.4,202.7,7.0,1814.9,0.5
2020-01-03 09:40:00,12.1,7.2,200.4,7.0,1814.8,0.7
2020-01-03 09:50:00,11.7,6.8,193.4,7.0,1815.0,0.5
2020-01-03 10:00:00,11.9,6.9,193.4,7.0,1815.0,0.5
2020-01-03 10:10:00,11.9,7.6,193.4,8.0,1814.9,0.7
2020-01-03 10:20:00,12.0,7.6,193.4,8.0,1814.9,0.6
2020-01-03 10:30:00,13.1,9.3,195.3,8.0,1815.0,0.8
2020-01-03 10:40:00,12.4,8.0,196.4,8.0,1814.8,0.7
2020-01-03 10:50:00,12.4,7.9,199.5,8.0,1815.0,0.9
2020-01-03 11:00:00,13.1,8.8,205.0,9.0,1814.8,0.7
2020-01-03 11:10:00,12.0,6.8,205.0,9.0,1814.9,0.7
2020-01-03 11:20:00,11.7,6.7,200.6,9.0,1814.8,0.6
2020-01-03 11:30:00,11.5,5.8,198.5,8.0,1814.8,0.6
2020-01-03 11:40:00,11.8,7.0,197.1,9.0,1814.9,0.5
2020-01-03 11:50:00,11.9,6.5,200.4,9.0,1814.9,0.4
2020-01-03 12:00:00,11.7,6.6,198.2,9.0,1814.9,0.6
2020-01-03 12:10:00,12.5,7.7,203.4,10.0,1815.0,0.7
2020-01-03 12:20:00,12.1,7.1,201.9,10.0,1814.8,0.5
2020-01-03 12:30:00,12.2,7.9,196.4,10.0,1814.8,0.4
